country,year,sex,age,suicides_no
Russian Federation,2006,female,15-24 years,869
Russian Federation,2006,male,5-14 years,201
Russian Federation,2006,female,5-14 years,75
Russian Federation,2007,male,75+ years,1660
Russian Federation,2007,male,25-34 years,7483
Russian Federation,2007,male,35-54 years,13065
Russian Federation,2007,male,55-74 years,6151
Russian Federation,2007,male,15-24 years,5257
Russian Federation,2007,female,75+ years,1358
Russian Federation,2007,female,55-74 years,1738
Russian Federation,2007,female,35-54 years,2176
Russian Federation,2007,female,25-34 years,1051
Russian Federation,2007,female,15-24 years,949
Russian Federation,2007,male,5-14 years,192
Russian Federation,2007,female,5-14 years,69
Russian Federation,2008,male,75+ years,1712
Russian Federation,2008,male,25-34 years,6860
Russian Federation,2008,male,35-54 years,11848
Russian Federation,2008,male,55-74 years,5855
Russian Federation,2008,male,15-24 years,4863
Russian Federation,2008,female,75+ years,1285
Russian Federation,2008,female,55-74 years,1613
Russian Federation,2008,female,35-54 years,2040
Russian Federation,2008,female,25-34 years,981
Russian Federation,2008,female,15-24 years,916
Russian Federation,2008,male,5-14 years,148
Russian Federation,2008,female,5-14 years,90
Russian Federation,2009,male,75+ years,1534
Russian Federation,2009,male,25-34 years,7233
Russian Federation,2009,male,35-54 years,11721
Russian Federation,2009,male,55-74 years,5637
Russian Federation,2009,male,15-24 years,4632
Russian Federation,2009,female,75+ years,1133
Russian Federation,2009,female,55-74 years,1519
Russian Federation,2009,female,35-54 years,1930
Russian Federation,2009,female,25-34 years,986
Russian Federation,2009,female,15-24 years,839
Russian Federation,2009,male,5-14 years,166
Russian Federation,2009,female,5-14 years,78
Russian Federation,2010,male,75+ years,1506
Russian Federation,2010,male,25-34 years,6508
Russian Federation,2010,male,35-54 years,10304
Russian Federation,2010,male,55-74 years,5178
Russian Federation,2010,male,15-24 years,3934
Russian Federation,2010,female,75+ years,1041
Russian Federation,2010,female,55-74 years,1354
Russian Federation,2010,female,25-34 years,893
Russian Federation,2010,female,35-54 years,1680
Russian Federation,2010,female,15-24 years,763
Russian Federation,2010,male,5-14 years,131
Russian Federation,2010,female,5-14 years,64
Russian Federation,2011,male,75+ years,1485
Russian Federation,2011,male,25-34 years,6011
Russian Federation,2011,male,35-54 years,9411
Russian Federation,2011,male,55-74 years,4892
Russian Federation,2011,male,15-24 years,3569
Russian Federation,2011,female,75+ years,1103
Russian Federation,2011,female,15-24 years,740
Russian Federation,2011,female,55-74 years,1300
Russian Federation,2011,female,25-34 years,843
Russian Federation,2011,female,35-54 years,1515
Russian Federation,2011,male,5-14 years,102
Russian Federation,2011,female,5-14 years,67
Russian Federation,2012,male,75+ years,1486
Russian Federation,2012,male,25-34 years,5762
Russian Federation,2012,male,35-54 years,8755
Russian Federation,2012,male,55-74 years,4804
Russian Federation,2012,male,15-24 years,3275
Russian Federation,2012,female,75+ years,1095
Russian Federation,2012,female,25-34 years,866
Russian Federation,2012,female,35-54 years,1572
Russian Federation,2012,female,55-74 years,1229
Russian Federation,2012,female,15-24 years,627
Russian Federation,2012,male,5-14 years,107
Russian Federation,2012,female,5-14 years,65
Russian Federation,2013,male,75+ years,1549
Russian Federation,2013,male,25-34 years,5825
Russian Federation,2013,male,35-54 years,8815
Russian Federation,2013,male,55-74 years,4644
Russian Federation,2013,male,15-24 years,2770
Russian Federation,2013,female,75+ years,1000
Russian Federation,2013,female,35-54 years,1454
Russian Federation,2013,female,25-34 years,803
Russian Federation,2013,female,55-74 years,1154
Russian Federation,2013,female,15-24 years,511
Russian Federation,2013,male,5-14 years,111
Russian Federation,2013,female,5-14 years,54
Russian Federation,2014,male,75+ years,1597
Russian Federation,2014,male,25-34 years,5276
Russian Federation,2014,male,35-54 years,8105
Russian Federation,2014,male,55-74 years,4501
Russian Federation,2014,male,15-24 years,2311
Russian Federation,2014,female,75+ years,1019
Russian Federation,2014,female,55-74 years,1105
Russian Federation,2014,female,35-54 years,1297
Russian Federation,2014,female,25-34 years,723
Russian Federation,2014,female,15-24 years,467
Russian Federation,2014,male,5-14 years,96
Russian Federation,2014,female,5-14 years,44
Russian Federation,2015,male,75+ years,1519
Russian Federation,2015,male,35-54 years,7898
Russian Federation,2015,male,25-34 years,4994
Russian Federation,2015,male,55-74 years,4443
Russian Federation,2015,male,15-24 years,1928
Russian Federation,2015,female,75+ years,953
Russian Federation,2015,female,35-54 years,1391
Russian Federation,2015,female,25-34 years,730
Russian Federation,2015,female,55-74 years,1062
Russian Federation,2015,female,15-24 years,378
Russian Federation,2015,male,5-14 years,79
Russian Federation,2015,female,5-14 years,57
Saint Kitts and Nevis,1990,female,15-24 years,0
Saint Kitts and Nevis,1990,female,25-34 years,0
Saint Kitts and Nevis,1990,female,35-54 years,0
Saint Kitts and Nevis,1990,female,5-14 years,0
Saint Kitts and Nevis,1990,female,55-74 years,0
Saint Kitts and Nevis,1990,female,75+ years,0
Saint Kitts and Nevis,1990,male,15-24 years,0
Saint Kitts and Nevis,1990,male,25-34 years,0
Saint Kitts and Nevis,1990,male,35-54 years,0
Saint Kitts and Nevis,1990,male,5-14 years,0
Saint Kitts and Nevis,1990,male,55-74 years,0
Saint Kitts and Nevis,1990,male,75+ years,0
Saint Kitts and Nevis,1991,female,15-24 years,0
Saint Kitts and Nevis,1991,female,25-34 years,0
Saint Kitts and Nevis,1991,female,35-54 years,0
Saint Kitts and Nevis,1991,female,5-14 years,0
Saint Kitts and Nevis,1991,female,55-74 years,0
Saint Kitts and Nevis,1991,female,75+ years,0
Saint Kitts and Nevis,1991,male,15-24 years,0
Saint Kitts and Nevis,1991,male,25-34 years,0
Saint Kitts and Nevis,1991,male,35-54 years,0
Saint Kitts and Nevis,1991,male,5-14 years,0
Saint Kitts and Nevis,1991,male,55-74 years,0
Saint Kitts and Nevis,1991,male,75+ years,0
Saint Kitts and Nevis,1992,female,15-24 years,0
Saint Kitts and Nevis,1992,female,25-34 years,0
Saint Kitts and Nevis,1992,female,35-54 years,0
Saint Kitts and Nevis,1992,female,5-14 years,0
Saint Kitts and Nevis,1992,female,55-74 years,0
Saint Kitts and Nevis,1992,female,75+ years,0
Saint Kitts and Nevis,1992,male,15-24 years,0
Saint Kitts and Nevis,1992,male,25-34 years,0
Saint Kitts and Nevis,1992,male,35-54 years,0
Saint Kitts and Nevis,1992,male,5-14 years,0
Saint Kitts and Nevis,1992,male,55-74 years,0
Saint Kitts and Nevis,1992,male,75+ years,0
Saint Lucia,1986,male,35-54 years,3
Saint Lucia,1986,male,25-34 years,2
Saint Lucia,1986,female,15-24 years,0
Saint Lucia,1986,female,25-34 years,0
Saint Lucia,1986,female,35-54 years,0
Saint Lucia,1986,female,5-14 years,0
Saint Lucia,1986,female,55-74 years,0
Saint Lucia,1986,female,75+ years,0
Saint Lucia,1986,male,15-24 years,0
Saint Lucia,1986,male,5-14 years,0
Saint Lucia,1986,male,55-74 years,0
Saint Lucia,1986,male,75+ years,0
Saint Lucia,1987,male,55-74 years,3
Saint Lucia,1987,male,25-34 years,3
Saint Lucia,1987,male,35-54 years,2
Saint Lucia,1987,male,15-24 years,2
Saint Lucia,1987,female,25-34 years,1
Saint Lucia,1987,female,15-24 years,0
Saint Lucia,1987,female,35-54 years,0
Saint Lucia,1987,female,5-14 years,0
Saint Lucia,1987,female,55-74 years,0
Saint Lucia,1987,female,75+ years,0
Saint Lucia,1987,male,5-14 years,0
Saint Lucia,1987,male,75+ years,0
Saint Lucia,1988,female,75+ years,1
Saint Lucia,1988,male,55-74 years,2
Saint Lucia,1988,female,55-74 years,2
Saint Lucia,1988,male,35-54 years,2
Saint Lucia,1988,male,25-34 years,1
Saint Lucia,1988,male,15-24 years,1
Saint Lucia,1988,female,5-14 years,1
Saint Lucia,1988,female,15-24 years,0
Saint Lucia,1988,female,25-34 years,0
Saint Lucia,1988,female,35-54 years,0
Saint Lucia,1988,male,5-14 years,0
Saint Lucia,1988,male,75+ years,0
Saint Lucia,1989,male,55-74 years,2
Saint Lucia,1989,female,55-74 years,1
Saint Lucia,1989,male,25-34 years,1
Saint Lucia,1989,female,25-34 years,1
Saint Lucia,1989,male,35-54 years,1
Saint Lucia,1989,male,15-24 years,1
Saint Lucia,1989,female,15-24 years,1
Saint Lucia,1989,female,35-54 years,0
Saint Lucia,1989,female,5-14 years,0
Saint Lucia,1989,female,75+ years,0
Saint Lucia,1989,male,5-14 years,0
Saint Lucia,1989,male,75+ years,0
Saint Lucia,1990,male,25-34 years,1
Saint Lucia,1990,female,25-34 years,1
Saint Lucia,1990,male,15-24 years,1
Saint Lucia,1990,female,15-24 years,0
Saint Lucia,1990,female,35-54 years,0
Saint Lucia,1990,female,5-14 years,0
Saint Lucia,1990,female,55-74 years,0
Saint Lucia,1990,female,75+ years,0
Saint Lucia,1990,male,35-54 years,0
Saint Lucia,1990,male,5-14 years,0
Saint Lucia,1990,male,55-74 years,0
Saint Lucia,1990,male,75+ years,0
Saint Lucia,1991,male,75+ years,1
Saint Lucia,1991,male,25-34 years,2
Saint Lucia,1991,male,35-54 years,2
Saint Lucia,1991,male,15-24 years,1
Saint Lucia,1991,female,15-24 years,0
Saint Lucia,1991,female,25-34 years,0
Saint Lucia,1991,female,35-54 years,0
Saint Lucia,1991,female,5-14 years,0
Saint Lucia,1991,female,55-74 years,0
Saint Lucia,1991,female,75+ years,0
Saint Lucia,1991,male,5-14 years,0
Saint Lucia,1991,male,55-74 years,0
Saint Lucia,1992,male,35-54 years,7
Saint Lucia,1992,male,15-24 years,3
Saint Lucia,1992,male,55-74 years,1
Saint Lucia,1992,female,15-24 years,0
Saint Lucia,1992,female,25-34 years,0
Saint Lucia,1992,female,35-54 years,0
Saint Lucia,1992,female,5-14 years,0
Saint Lucia,1992,female,55-74 years,0
Saint Lucia,1992,female,75+ years,0
Saint Lucia,1992,male,25-34 years,0
Saint Lucia,1992,male,5-14 years,0
Saint Lucia,1992,male,75+ years,0
Saint Lucia,1993,male,35-54 years,5
Saint Lucia,1993,male,25-34 years,2
Saint Lucia,1993,male,55-74 years,1
Saint Lucia,1993,female,15-24 years,0
Saint Lucia,1993,female,25-34 years,0
Saint Lucia,1993,female,35-54 years,0
Saint Lucia,1993,female,5-14 years,0
Saint Lucia,1993,female,55-74 years,0
Saint Lucia,1993,female,75+ years,0
Saint Lucia,1993,male,15-24 years,0
Saint Lucia,1993,male,5-14 years,0
Saint Lucia,1993,male,75+ years,0
Saint Lucia,1994,male,35-54 years,2
Saint Lucia,1994,male,15-24 years,2
Saint Lucia,1994,female,15-24 years,2
Saint Lucia,1994,female,25-34 years,0
Saint Lucia,1994,female,35-54 years,0
Saint Lucia,1994,female,5-14 years,0
Saint Lucia,1994,female,55-74 years,0
Saint Lucia,1994,female,75+ years,0
Saint Lucia,1994,male,25-34 years,0
Saint Lucia,1994,male,5-14 years,0
Saint Lucia,1994,male,55-74 years,0
Saint Lucia,1994,male,75+ years,0
Saint Lucia,1995,male,25-34 years,4
Saint Lucia,1995,male,35-54 years,3
Saint Lucia,1995,male,15-24 years,2
Saint Lucia,1995,female,35-54 years,1
Saint Lucia,1995,female,15-24 years,0
Saint Lucia,1995,female,25-34 years,0
Saint Lucia,1995,female,5-14 years,0
Saint Lucia,1995,female,55-74 years,0
Saint Lucia,1995,female,75+ years,0
Saint Lucia,1995,male,5-14 years,0
Saint Lucia,1995,male,55-74 years,0
Saint Lucia,1995,male,75+ years,0
Saint Lucia,1996,male,25-34 years,2
Saint Lucia,1996,male,35-54 years,2
Saint Lucia,1996,male,15-24 years,2
Saint Lucia,1996,female,55-74 years,1
Saint Lucia,1996,female,15-24 years,0
Saint Lucia,1996,female,25-34 years,0
Saint Lucia,1996,female,35-54 years,0
Saint Lucia,1996,female,5-14 years,0
Saint Lucia,1996,female,75+ years,0
Saint Lucia,1996,male,5-14 years,0
Saint Lucia,1996,male,55-74 years,0
Saint Lucia,1996,male,75+ years,0
Saint Lucia,1997,male,75+ years,1
Saint Lucia,1997,male,55-74 years,2
Saint Lucia,1997,male,35-54 years,3
Saint Lucia,1997,male,15-24 years,2
Saint Lucia,1997,male,25-34 years,1
Saint Lucia,1997,female,15-24 years,0
Saint Lucia,1997,female,25-34 years,0
Saint Lucia,1997,female,35-54 years,0
Saint Lucia,1997,female,5-14 years,0
Saint Lucia,1997,female,55-74 years,0
Saint Lucia,1997,female,75+ years,0
Saint Lucia,1997,male,5-14 years,0
Saint Lucia,1998,male,75+ years,1
Saint Lucia,1998,female,75+ years,1
Saint Lucia,1998,male,25-34 years,2
Saint Lucia,1998,male,35-54 years,2
Saint Lucia,1998,female,35-54 years,2
Saint Lucia,1998,female,15-24 years,0
Saint Lucia,1998,female,25-34 years,0
Saint Lucia,1998,female,5-14 years,0
Saint Lucia,1998,female,55-74 years,0
Saint Lucia,1998,male,15-24 years,0
Saint Lucia,1998,male,5-14 years,0
Saint Lucia,1998,male,55-74 years,0
Saint Lucia,1999,male,55-74 years,2
Saint Lucia,1999,male,25-34 years,3
Saint Lucia,1999,male,15-24 years,1
Saint Lucia,1999,female,15-24 years,1
Saint Lucia,1999,male,35-54 years,1
Saint Lucia,1999,female,25-34 years,0
Saint Lucia,1999,female,35-54 years,0
Saint Lucia,1999,female,5-14 years,0
Saint Lucia,1999,female,55-74 years,0
Saint Lucia,1999,female,75+ years,0
Saint Lucia,1999,male,5-14 years,0
Saint Lucia,1999,male,75+ years,0
Saint Lucia,2000,male,75+ years,2
Saint Lucia,2000,male,55-74 years,3
Saint Lucia,2000,male,25-34 years,3
Saint Lucia,2000,female,55-74 years,1
Saint Lucia,2000,male,35-54 years,2
Saint Lucia,2000,female,25-34 years,1
Saint Lucia,2000,female,35-54 years,1
Saint Lucia,2000,male,5-14 years,1
Saint Lucia,2000,female,15-24 years,0
Saint Lucia,2000,female,5-14 years,0
Saint Lucia,2000,female,75+ years,0
Saint Lucia,2000,male,15-24 years,0
Saint Lucia,2001,male,25-34 years,3
Saint Lucia,2001,male,55-74 years,1
Saint Lucia,2001,male,15-24 years,2
Saint Lucia,2001,male,35-54 years,1
Saint Lucia,2001,female,15-24 years,0
Saint Lucia,2001,female,25-34 years,0
Saint Lucia,2001,female,35-54 years,0
Saint Lucia,2001,female,5-14 years,0
Saint Lucia,2001,female,55-74 years,0
Saint Lucia,2001,female,75+ years,0
Saint Lucia,2001,male,5-14 years,0
Saint Lucia,2001,male,75+ years,0
Saint Lucia,2002,male,75+ years,2
Saint Lucia,2002,female,75+ years,1
Saint Lucia,2002,male,25-34 years,2
Saint Lucia,2002,male,55-74 years,1
Saint Lucia,2002,male,15-24 years,2
Saint Lucia,2002,female,55-74 years,1
Saint Lucia,2002,female,15-24 years,1
Saint Lucia,2002,male,35-54 years,1
Saint Lucia,2002,female,35-54 years,1
Saint Lucia,2002,female,25-34 years,0
Saint Lucia,2002,female,5-14 years,0
Saint Lucia,2002,male,5-14 years,0
Saint Lucia,2003,male,75+ years,1
Saint Lucia,2003,female,75+ years,1
Saint Lucia,2003,male,25-34 years,2
